Order_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_Code,Region
CA-2014-127397,2014-02-25,2014-03-01,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-127397,2014-02-25,2014-03-01,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-157546,2011-07-20,2011-07-22,First Class,United States,San Francisco,California,94122,West
CA-2011-157546,2011-07-20,2011-07-22,First Class,United States,San Francisco,California,94122,West
CA-2014-153843,2014-03-14,2014-03-16,First Class,United States,Fairfield,Connecticut,6824,East
CA-2014-153843,2014-03-14,2014-03-16,First Class,United States,Fairfield,Connecticut,6824,East
CA-2014-153843,2014-03-14,2014-03-16,First Class,United States,Fairfield,Connecticut,6824,East
CA-2013-137337,2013-03-09,2013-03-13,Standard Class,United States,New York City,New York,10011,East
CA-2013-137337,2013-03-09,2013-03-13,Standard Class,United States,New York City,New York,10011,East
CA-2013-137337,2013-03-09,2013-03-13,Standard Class,United States,New York City,New York,10011,East
CA-2011-138737,2011-12-07,2011-12-10,First Class,United States,Los Angeles,California,90049,West
CA-2013-164924,2013-07-11,2013-07-11,Same Day,United States,Philadelphia,Pennsylvania,19143,East
CA-2013-101651,2013-12-25,2013-12-31,Standard Class,United States,San Jose,California,95123,West
CA-2013-101651,2013-12-25,2013-12-31,Standard Class,United States,San Jose,California,95123,West
CA-2014-136651,2014-04-24,2014-04-26,Second Class,United States,Pasadena,California,91104,West
CA-2014-136651,2014-04-24,2014-04-26,Second Class,United States,Pasadena,California,91104,West
CA-2014-136651,2014-04-24,2014-04-26,Second Class,United States,Pasadena,California,91104,West
CA-2014-118892,2014-08-18,2014-08-23,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2014-151127,2014-05-23,2014-05-26,First Class,United States,Los Angeles,California,90049,West
CA-2014-145807,2014-02-10,2014-02-14,Standard Class,United States,Los Angeles,California,90032,West
US-2011-127978,2011-03-03,2011-03-08,Standard Class,United States,Columbus,Ohio,43229,East
US-2011-127978,2011-03-03,2011-03-08,Standard Class,United States,Columbus,Ohio,43229,East
US-2011-127978,2011-03-03,2011-03-08,Standard Class,United States,Columbus,Ohio,43229,East
CA-2012-158491,2012-06-04,2012-06-09,Second Class,United States,Los Angeles,California,90008,West
CA-2012-158491,2012-06-04,2012-06-09,Second Class,United States,Los Angeles,California,90008,West
CA-2013-116764,2013-08-28,2013-09-03,Standard Class,United States,Hollywood,Florida,33021,South
CA-2013-152457,2013-09-13,2013-09-19,Standard Class,United States,Roseville,Michigan,48066,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2013-152730,2013-05-31,2013-06-05,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2014-137001,2014-06-11,2014-06-14,Second Class,United States,Thousand Oaks,California,91360,West
CA-2014-156363,2014-10-23,2014-10-29,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-156363,2014-10-23,2014-10-29,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-122056,2014-06-14,2014-06-18,Standard Class,United States,Springfield,Virginia,22153,South
US-2011-143721,2011-11-23,2011-11-26,Second Class,United States,Houston,Texas,77095,Central
CA-2014-122987,2014-08-17,2014-08-17,Same Day,United States,Columbia,Tennessee,38401,South
CA-2014-122987,2014-08-17,2014-08-17,Same Day,United States,Columbia,Tennessee,38401,South
CA-2013-133368,2013-01-14,2013-01-20,Standard Class,United States,Concord,North Carolina,28027,South
CA-2013-133368,2013-01-14,2013-01-20,Standard Class,United States,Concord,North Carolina,28027,South
CA-2013-123337,2013-09-17,2013-09-23,Standard Class,United States,San Jose,California,95123,West
CA-2013-123337,2013-09-17,2013-09-23,Standard Class,United States,San Jose,California,95123,West
US-2013-150357,2013-10-11,2013-10-15,Standard Class,United States,Greensboro,North Carolina,27405,South
US-2013-150357,2013-10-11,2013-10-15,Standard Class,United States,Greensboro,North Carolina,27405,South
CA-2012-144519,2012-11-13,2012-11-17,Standard Class,United States,Helena,Montana,59601,West
CA-2012-144519,2012-11-13,2012-11-17,Standard Class,United States,Helena,Montana,59601,West
CA-2011-120670,2011-11-02,2011-11-06,Standard Class,United States,Fort Lauderdale,Florida,33311,South
CA-2013-157217,2013-07-20,2013-07-22,First Class,United States,San Francisco,California,94110,West
CA-2013-157217,2013-07-20,2013-07-22,First Class,United States,San Francisco,California,94110,West
CA-2013-108224,2013-05-15,2013-05-15,Same Day,United States,Yuma,Arizona,85364,West
CA-2012-162782,2012-02-21,2012-02-27,Standard Class,United States,Columbia,Maryland,21044,East
CA-2014-159282,2014-10-17,2014-10-22,Standard Class,United States,Yuma,Arizona,85364,West
CA-2014-155936,2014-06-23,2014-06-30,Standard Class,United States,Chicago,Illinois,60653,Central
CA-2014-169439,2014-09-10,2014-09-14,Standard Class,United States,Cleveland,Ohio,44105,East
CA-2014-169439,2014-09-10,2014-09-14,Standard Class,United States,Cleveland,Ohio,44105,East
CA-2014-151183,2014-10-15,2014-10-20,Standard Class,United States,San Francisco,California,94110,West
CA-2013-149965,2013-06-21,2013-06-26,Standard Class,United States,Oklahoma City,Oklahoma,73120,Central
CA-2013-149965,2013-06-21,2013-06-26,Standard Class,United States,Oklahoma City,Oklahoma,73120,Central
CA-2011-158281,2011-09-02,2011-09-07,Standard Class,United States,Houston,Texas,77095,Central
CA-2013-153661,2013-01-30,2013-01-31,First Class,United States,San Francisco,California,94122,West
CA-2013-153661,2013-01-30,2013-01-31,First Class,United States,San Francisco,California,94122,West
CA-2013-153661,2013-01-30,2013-01-31,First Class,United States,San Francisco,California,94122,West
CA-2014-109183,2014-12-05,2014-12-10,Standard Class,United States,Nashville,Tennessee,37211,South
CA-2013-113656,2013-01-23,2013-01-29,Standard Class,United States,Los Angeles,California,90036,West
CA-2012-148964,2012-05-26,2012-05-31,Standard Class,United States,Bellevue,Washington,98006,West
CA-2011-111899,2011-05-04,2011-05-05,First Class,United States,Houston,Texas,77036,Central
CA-2011-111899,2011-05-04,2011-05-05,First Class,United States,Houston,Texas,77036,Central
CA-2012-101126,2012-02-10,2012-02-14,Second Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2011-163468,2011-11-18,2011-11-21,First Class,United States,Des Plaines,Illinois,60016,Central
CA-2011-163468,2011-11-18,2011-11-21,First Class,United States,Des Plaines,Illinois,60016,Central
CA-2011-163468,2011-11-18,2011-11-21,First Class,United States,Des Plaines,Illinois,60016,Central
CA-2011-163468,2011-11-18,2011-11-21,First Class,United States,Des Plaines,Illinois,60016,Central
CA-2011-163468,2011-11-18,2011-11-21,First Class,United States,Des Plaines,Illinois,60016,Central
US-2014-117450,2014-09-05,2014-09-09,Standard Class,United States,Boynton Beach,Florida,33437,South
US-2014-117450,2014-09-05,2014-09-09,Standard Class,United States,Boynton Beach,Florida,33437,South
CA-2011-137274,2011-03-29,2011-04-02,Standard Class,United States,Plano,Texas,75023,Central
CA-2013-144092,2013-11-06,2013-11-08,Second Class,United States,San Jose,California,95123,West
CA-2013-144092,2013-11-06,2013-11-08,Second Class,United States,San Jose,California,95123,West
CA-2013-144092,2013-11-06,2013-11-08,Second Class,United States,San Jose,California,95123,West
CA-2014-112172,2014-06-11,2014-06-15,Second Class,United States,New York City,New York,10024,East
CA-2012-121699,2012-08-10,2012-08-14,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,United States,Miami,Florida,33178,South
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,United States,Miami,Florida,33178,South
CA-2012-162761,2012-10-09,2012-10-13,Standard Class,United States,Miami,Florida,33178,South
CA-2013-121377,2013-05-29,2013-06-03,Standard Class,United States,Park Ridge,Illinois,60068,Central
CA-2014-115322,2014-05-12,2014-05-17,Second Class,United States,New York City,New York,10024,East
CA-2013-132066,2013-10-17,2013-10-21,Standard Class,United States,New York City,New York,10011,East
CA-2014-158120,2014-11-18,2014-11-22,Standard Class,United States,Hillsboro,Oregon,97123,West
CA-2014-158120,2014-11-18,2014-11-22,Standard Class,United States,Hillsboro,Oregon,97123,West
CA-2014-100097,2014-11-27,2014-11-30,Second Class,United States,New York City,New York,10009,East
CA-2014-100097,2014-11-27,2014-11-30,Second Class,United States,New York City,New York,10009,East
CA-2014-167626,2014-09-04,2014-09-08,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2014-167626,2014-09-04,2014-09-08,Standard Class,United States,Chicago,Illinois,60623,Central
US-2014-126053,2014-12-06,2014-12-09,First Class,United States,New York City,New York,10024,East
US-2014-126053,2014-12-06,2014-12-09,First Class,United States,New York City,New York,10024,East
US-2014-128447,2014-11-11,2014-11-18,Standard Class,United States,Pasco,Washington,99301,West
US-2014-128447,2014-11-11,2014-11-18,Standard Class,United States,Pasco,Washington,99301,West
US-2011-131275,2011-03-18,2011-03-24,Standard Class,United States,Burbank,California,91505,West
US-2011-131275,2011-03-18,2011-03-24,Standard Class,United States,Burbank,California,91505,West
US-2011-131275,2011-03-18,2011-03-24,Standard Class,United States,Burbank,California,91505,West
CA-2013-149349,2013-11-13,2013-11-14,First Class,United States,Chicago,Illinois,60623,Central
CA-2014-115119,2014-10-27,2014-10-31,Standard Class,United States,Lancaster,Pennsylvania,17602,East
CA-2014-115119,2014-10-27,2014-10-31,Standard Class,United States,Lancaster,Pennsylvania,17602,East
CA-2012-125563,2012-04-11,2012-04-17,Standard Class,United States,Tampa,Florida,33614,South
CA-2012-125563,2012-04-11,2012-04-17,Standard Class,United States,Tampa,Florida,33614,South
CA-2012-113152,2012-12-25,2012-12-30,Standard Class,United States,New York City,New York,10024,East
CA-2012-113152,2012-12-25,2012-12-30,Standard Class,United States,New York City,New York,10024,East
CA-2014-165155,2014-09-22,2014-09-24,First Class,United States,Los Angeles,California,90045,West
CA-2011-163412,2011-12-20,2011-12-23,Second Class,United States,New York City,New York,10035,East
CA-2012-159590,2012-07-18,2012-07-21,First Class,United States,New York City,New York,10009,East
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2011-116190,2011-07-26,2011-08-01,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2011-168473,2011-12-26,2012-01-01,Standard Class,United States,New York City,New York,10009,East
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,United States,Jacksonville,Florida,32216,South
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,United States,Jacksonville,Florida,32216,South
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,United States,Jacksonville,Florida,32216,South
CA-2014-168389,2014-12-12,2014-12-18,Standard Class,United States,Jacksonville,Florida,32216,South
CA-2011-130421,2011-03-03,2011-03-07,Standard Class,United States,Houston,Texas,77095,Central
CA-2014-142125,2014-10-22,2014-10-28,Standard Class,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-142125,2014-10-22,2014-10-28,Standard Class,United States,Milwaukee,Wisconsin,53209,Central
CA-2014-141138,2014-11-11,2014-11-17,Standard Class,United States,Modesto,California,95351,West
CA-2014-152135,2014-03-17,2014-03-19,Second Class,United States,Lakewood,Ohio,44107,East
CA-2013-151974,2013-09-23,2013-09-30,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-154102,2014-02-07,2014-02-14,Standard Class,United States,San Francisco,California,94109,West
CA-2012-139780,2012-12-31,2013-01-02,Second Class,United States,Detroit,Michigan,48205,Central
CA-2013-114748,2013-10-10,2013-10-15,Standard Class,United States,Phoenix,Arizona,85023,West
CA-2013-114748,2013-10-10,2013-10-15,Standard Class,United States,Phoenix,Arizona,85023,West
US-2011-115189,2011-12-30,2012-01-03,Second Class,United States,Philadelphia,Pennsylvania,19143,East
US-2011-115189,2011-12-30,2012-01-03,Second Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2013-163594,2013-04-13,2013-04-15,First Class,United States,Los Angeles,California,90036,West
CA-2013-163594,2013-04-13,2013-04-15,First Class,United States,Los Angeles,California,90036,West
CA-2013-163594,2013-04-13,2013-04-15,First Class,United States,Los Angeles,California,90036,West
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2013-127243,2013-11-29,2013-12-05,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-161851,2014-04-16,2014-04-18,First Class,United States,Miami,Florida,33180,South
CA-2012-110345,2012-03-09,2012-03-11,Second Class,United States,Raleigh,North Carolina,27604,South
CA-2011-107769,2011-10-28,2011-11-01,Standard Class,United States,Garden City,Kansas,67846,Central
US-2014-123862,2014-01-08,2014-01-10,Second Class,United States,Long Beach,California,90805,West
US-2014-123862,2014-01-08,2014-01-10,Second Class,United States,Long Beach,California,90805,West
US-2014-123862,2014-01-08,2014-01-10,Second Class,United States,Long Beach,California,90805,West
US-2014-123862,2014-01-08,2014-01-10,Second Class,United States,Long Beach,California,90805,West
CA-2014-100580,2014-08-14,2014-08-21,Standard Class,United States,San Diego,California,92037,West
US-2014-145597,2014-11-03,2014-11-06,First Class,United States,Bloomington,Illinois,61701,Central
CA-2011-132787,2011-09-19,2011-09-23,Standard Class,United States,Seattle,Washington,98115,West
CA-2012-136224,2012-05-31,2012-05-31,Same Day,United States,Fayetteville,North Carolina,28314,South
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2013-105732,2013-09-14,2013-09-19,Standard Class,United States,Omaha,Nebraska,68104,Central
CA-2014-108035,2014-11-30,2014-12-04,Standard Class,United States,Chattanooga,Tennessee,37421,South
CA-2014-108035,2014-11-30,2014-12-04,Standard Class,United States,Chattanooga,Tennessee,37421,South
CA-2014-160031,2014-12-05,2014-12-08,Second Class,United States,Fairfield,Ohio,45014,East
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,United States,Los Angeles,California,90049,West
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,United States,Los Angeles,California,90049,West
CA-2014-147844,2014-05-03,2014-05-07,Standard Class,United States,Los Angeles,California,90049,West
CA-2013-110975,2013-12-26,2013-12-31,Standard Class,United States,New York City,New York,10024,East
CA-2013-110975,2013-12-26,2013-12-31,Standard Class,United States,New York City,New York,10024,East
CA-2011-141649,2011-09-30,2011-09-30,Same Day,United States,Fairfield,Ohio,45014,East
CA-2011-124807,2011-07-12,2011-07-15,Second Class,United States,Chicago,Illinois,60610,Central
CA-2011-124807,2011-07-12,2011-07-15,Second Class,United States,Chicago,Illinois,60610,Central
CA-2013-110009,2013-09-09,2013-09-14,Standard Class,United States,Seattle,Washington,98103,West
CA-2013-110009,2013-09-09,2013-09-14,Standard Class,United States,Seattle,Washington,98103,West
CA-2014-168172,2014-08-07,2014-08-11,Standard Class,United States,New York City,New York,10011,East
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,United States,Camarillo,California,93010,West
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,United States,Camarillo,California,93010,West
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,United States,Camarillo,California,93010,West
CA-2012-100146,2012-05-14,2012-05-19,Standard Class,United States,Camarillo,California,93010,West
CA-2014-152079,2014-01-21,2014-01-22,First Class,United States,Chicago,Illinois,60653,Central
CA-2013-129728,2013-05-31,2013-06-07,Standard Class,United States,Los Angeles,California,90032,West
CA-2011-121769,2011-04-08,2011-04-12,Standard Class,United States,Toledo,Ohio,43615,East
CA-2011-103058,2011-07-23,2011-07-24,First Class,United States,New York City,New York,10011,East
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,United States,Tigard,Oregon,97224,West
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,United States,Tigard,Oregon,97224,West
CA-2014-121125,2014-05-31,2014-06-04,Standard Class,United States,Tigard,Oregon,97224,West
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-114013,2013-03-14,2013-03-16,Second Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-135069,2014-04-11,2014-04-15,Standard Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-135069,2014-04-11,2014-04-15,Standard Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2013-101693,2013-06-26,2013-06-28,Second Class,United States,Houston,Texas,77070,Central
CA-2013-101693,2013-06-26,2013-06-28,Second Class,United States,Houston,Texas,77070,Central
US-2011-164763,2011-03-17,2011-03-21,Standard Class,United States,Jackson,Mississippi,39212,South
US-2011-164763,2011-03-17,2011-03-21,Standard Class,United States,Jackson,Mississippi,39212,South
US-2011-164763,2011-03-17,2011-03-21,Standard Class,United States,Jackson,Mississippi,39212,South
US-2011-164763,2011-03-17,2011-03-21,Standard Class,United States,Jackson,Mississippi,39212,South
US-2011-164763,2011-03-17,2011-03-21,Standard Class,United States,Jackson,Mississippi,39212,South
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,United States,Phoenix,Arizona,85023,West
CA-2011-161249,2011-08-09,2011-08-13,Standard Class,United States,Phoenix,Arizona,85023,West
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,United States,Oxnard,California,93030,West
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,United States,Oxnard,California,93030,West
CA-2012-148180,2012-07-26,2012-07-31,Standard Class,United States,Oxnard,California,93030,West
CA-2011-165568,2011-02-16,2011-02-20,Standard Class,United States,Seattle,Washington,98105,West
CA-2012-145457,2012-03-24,2012-03-27,Second Class,United States,Covington,Washington,98042,West
US-2014-163657,2014-09-03,2014-09-07,Standard Class,United States,Los Angeles,California,90049,West
US-2014-163657,2014-09-03,2014-09-07,Standard Class,United States,Los Angeles,California,90049,West
CA-2012-120446,2012-11-16,2012-11-18,First Class,United States,San Diego,California,92105,West
CA-2011-109932,2011-12-09,2011-12-11,First Class,United States,Brownsville,Texas,78521,Central
CA-2011-109932,2011-12-09,2011-12-11,First Class,United States,Brownsville,Texas,78521,Central
CA-2014-127474,2014-02-04,2014-02-08,Second Class,United States,Chicago,Illinois,60610,Central
CA-2014-127474,2014-02-04,2014-02-08,Second Class,United States,Chicago,Illinois,60610,Central
CA-2014-127474,2014-02-04,2014-02-08,Second Class,United States,Chicago,Illinois,60610,Central
CA-2014-127474,2014-02-04,2014-02-08,Second Class,United States,Chicago,Illinois,60610,Central
CA-2014-115448,2014-11-12,2014-11-15,First Class,United States,Knoxville,Tennessee,37918,South
CA-2014-105669,2014-09-18,2014-09-23,Second Class,United States,Houston,Texas,77036,Central
CA-2014-105669,2014-09-18,2014-09-23,Second Class,United States,Houston,Texas,77036,Central
CA-2014-105669,2014-09-18,2014-09-23,Second Class,United States,Houston,Texas,77036,Central
CA-2014-105669,2014-09-18,2014-09-23,Second Class,United States,Houston,Texas,77036,Central
CA-2014-134796,2014-06-26,2014-07-02,Standard Class,United States,Bolingbrook,Illinois,60440,Central
CA-2013-137743,2013-07-31,2013-08-05,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2013-137743,2013-07-31,2013-08-05,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2012-137974,2012-04-16,2012-04-18,First Class,United States,Waynesboro,Virginia,22980,South
CA-2012-137974,2012-04-16,2012-04-18,First Class,United States,Waynesboro,Virginia,22980,South
CA-2012-137974,2012-04-16,2012-04-18,First Class,United States,Waynesboro,Virginia,22980,South
CA-2012-137974,2012-04-16,2012-04-18,First Class,United States,Waynesboro,Virginia,22980,South
US-2012-136987,2012-04-11,2012-04-14,Second Class,United States,Los Angeles,California,90004,West
US-2012-136987,2012-04-11,2012-04-14,Second Class,United States,Los Angeles,California,90004,West
CA-2012-138485,2012-02-27,2012-03-01,Second Class,United States,Seattle,Washington,98105,West
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,United States,Visalia,California,93277,West
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,United States,Visalia,California,93277,West
CA-2013-103709,2013-09-09,2013-09-16,Standard Class,United States,Visalia,California,93277,West
CA-2013-138282,2013-05-20,2013-05-24,Standard Class,United States,Los Angeles,California,90008,West
CA-2014-148985,2014-11-12,2014-11-16,Second Class,United States,Los Angeles,California,90045,West
CA-2011-138100,2011-09-15,2011-09-20,Standard Class,United States,New York City,New York,10011,East
CA-2011-138100,2011-09-15,2011-09-20,Standard Class,United States,New York City,New York,10011,East
CA-2012-100734,2012-09-15,2012-09-20,Standard Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2012-100734,2012-09-15,2012-09-20,Standard Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2013-139997,2013-07-02,2013-07-04,First Class,United States,Lehi,Utah,84043,West
CA-2013-109652,2013-04-11,2013-04-16,Standard Class,United States,Chicago,Illinois,60653,Central
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2011-167199,2011-01-07,2011-01-11,Standard Class,United States,Henderson,Kentucky,42420,South
CA-2013-124583,2013-09-02,2013-09-04,Second Class,United States,Huntington Beach,California,92646,West
CA-2011-113964,2011-09-23,2011-09-30,Standard Class,United States,New York City,New York,10011,East
CA-2011-129938,2011-12-15,2011-12-17,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-135111,2014-12-29,2015-01-03,Standard Class,United States,Fargo,North Dakota,58103,Central
CA-2014-135111,2014-12-29,2015-01-03,Standard Class,United States,Fargo,North Dakota,58103,Central
US-2012-134558,2012-12-19,2012-12-24,Second Class,United States,Dover,New Hampshire,3820,East
US-2012-134558,2012-12-19,2012-12-24,Second Class,United States,Dover,New Hampshire,3820,East
US-2012-134558,2012-12-19,2012-12-24,Second Class,United States,Dover,New Hampshire,3820,East
CA-2014-157196,2014-11-06,2014-11-10,Standard Class,United States,San Diego,California,92105,West
CA-2012-108672,2012-09-10,2012-09-16,Standard Class,United States,Los Angeles,California,90032,West
US-2014-118598,2014-11-17,2014-11-17,Same Day,United States,Utica,New York,13501,East
US-2014-160836,2014-09-12,2014-09-17,Standard Class,United States,Houston,Texas,77070,Central
US-2014-160836,2014-09-12,2014-09-17,Standard Class,United States,Houston,Texas,77070,Central
US-2014-160836,2014-09-12,2014-09-17,Standard Class,United States,Houston,Texas,77070,Central
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
CA-2014-121048,2014-07-15,2014-07-19,Standard Class,United States,Westminster,California,92683,West
US-2014-120117,2014-03-31,2014-03-31,Same Day,United States,Los Angeles,California,90036,West
US-2014-120117,2014-03-31,2014-03-31,Same Day,United States,Los Angeles,California,90036,West
CA-2013-158043,2013-01-31,2013-02-04,Second Class,United States,Atlantic City,New Jersey,8401,East
US-2014-106579,2014-06-09,2014-06-14,Standard Class,United States,Skokie,Illinois,60076,Central
CA-2011-115889,2011-11-02,2011-11-06,Standard Class,United States,San Francisco,California,94122,West
CA-2011-115889,2011-11-02,2011-11-06,Standard Class,United States,San Francisco,California,94122,West
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-161935,2014-07-15,2014-07-19,Standard Class,United States,Columbus,Ohio,43229,East
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
US-2014-167920,2014-12-10,2014-12-13,Second Class,United States,Richmond,Kentucky,40475,South
CA-2013-162383,2013-09-06,2013-09-12,Standard Class,United States,Lancaster,Ohio,43130,East
CA-2013-162383,2013-09-06,2013-09-12,Standard Class,United States,Lancaster,Ohio,43130,East
CA-2013-162383,2013-09-06,2013-09-12,Standard Class,United States,Lancaster,Ohio,43130,East
CA-2011-125731,2011-09-10,2011-09-16,Standard Class,United States,Gresham,Oregon,97030,West
